Singletons237	Russia/Shumyachi-FMBA_Sm-1321_S59/2020|Aug-12
Singletons238	Russia/Smolensk-FMBA_Sm-1392_S53/2020|Aug-28
Singletons239	Russia/Snezhnogorsk-FMBA_3411_S4/2020|Jun-19
Singletons240	Russia/Sosnoviy_Bor-FMBA_Cov-14/2020|Jun-29
Singletons241	Russia/StPetersburg-RII11142S/2020|May-02
Singletons242	Russia/StPetersburg-RII11153S/2020|Apr-30
Singletons243	Russia/StPetersburg-RII11155S/2020|Apr-30
Singletons244	Russia/StPetersburg-RII11306S/2020|May-01
Singletons245	Russia/StPetersburg-RII15516S/2020|May-15
Singletons246	Russia/StPetersburg-RII15517S/2020|May-15
Singletons247	Russia/StPetersburg-RII5642S/2020|Apr-14
Singletons248	Russia/StPetersburg-RII6060S/2020|Apr-15
Singletons249	Russia/StPetersburg-RII6086S/2020|Apr-15
Singletons250	Russia/StPetersburg-RII7658S/2020|Apr-21
Singletons251	Russia/StPetersburg-RII8913S/2020|Apr-23
Singletons252	Russia/StPetersburg-RII8955S/2020|Apr-22
Singletons253	Russia/Sverdlovsk-86704/2020|Mar-30
Singletons254	Russia/Svobodnyy-FMBA_17606_S61/2020|Jun-17
Singletons255	Russia/TAM-RII-MH2856S/2020|Sep-26
Singletons256	Russia/TAM-RII-MH2857S/2020|Sep-20
Singletons257	Russia/TUL-RII-MH3371S/2020|Oct-07
Singletons258	Russia/Ulan-Ude-RII4560S/2020|Mar-25
Singletons259	Russia/YAR-RII-24773S/2020|2020-05
Singletons260	Russia/YAR-RII-MH3382S/2020|Oct-07
Singletons261	Russia/Yakutia-73703/2020|Mar-20
Singletons262	Russia/Yarovoye-FMBA_EPIC-28728_S156/2020|Oct-16
Singletons263	Russia/Zarechny-FMBA_EPIC-26827_S77/2020|Sep-28
Singletons264	Russia/Zarechny-FMBA_EPIC-26945_S87/2020|Sep-28
Singletons265	Russia/Zelenogorsk-FMBA_20545_S73/2020|Jul-27
Singletons266	Russia/Zelenogorsk-FMBA_20570_S71/2020|Jul-22
Singletons267	Russia/_-FMBA_EPIC-23139_S107/2020|2020
Singletons268	Russia/_-FMBA_EPIC-23151_S108/2020|2020
Singletons269	Russia/_-FMBA_EPIC-23164_S51/2020|2020
Singletons270	Russia/_-FMBA_EPIC-29057_S113/2020|2020
Singletons271	Russia/_-FMBA_EPIC-29097_S106/2020|2020
Singletons1	Kazakhstan/Baikonur-FMBA_9205_S74/2020|Jun-26
Singletons2	Russia/Astrakhan-FMBA_EPIC-22555_S2/2020|Oct-05
Singletons3	Russia/Bilibino-FMBA_17673_S3/2020|Jun-19
Singletons4	Russia/CRIE170668/2020|Mar-31
Singletons5	Russia/CRIE180117/2020|Apr-01
Singletons6	Russia/CRIE4907775/2020|Jul-14
Singletons7	Russia/Chechenya-83801/2020|Mar-26
Singletons8	Russia/Chechenya-83803/2020|Mar-26
Singletons9	Russia/Chelyabinsk-85311/2020|Mar-28
Singletons10	Russia/Khabarovsk-71403/2020|Mar-19
Singletons11	Russia/LEN-RII-MH6113S/2020|Nov-10
Singletons12	Russia/MOS-RARI-1054/2020|Mar-18
Singletons13	Russia/MOW-RII-MH1986S/2020|Jun-01
Singletons14	Russia/Moscow-71602/2020|Mar-19
Singletons15	Russia/Moscow-FMBA_KOM-0001_S41/2020|Aug-29
Singletons16	Russia/Moscow-FMBA_KOM-411_S70/2020|Oct-02
Singletons17	Russia/Moscow-FMBA_SK-519_S79/2020|Oct-14
Singletons18	Russia/Moscow-FMBA_SK-917_S128/2020|2020
Singletons19	Russia/Moscow_PMVL-9/2020|Apr-08
Singletons20	Russia/Novorossiysk-FMBA_EPIC-23495_S70/2020|Sep-29
Singletons21	Russia/PEN-RARI-953/2020|Apr-08
Singletons22	Russia/SAR-RARI-1150/2020|Apr-13
Singletons23	Russia/SCPM-O-03/2020|Mar-20
Singletons24	Russia/Saint-Petersburg-FMBA_336_merged/2020|May-14
Singletons25	Russia/Saint-Petersburg-FMBA_439_merged/2020|May-28
Singletons26	Russia/Saint-Petersburg-FMBA_Spb-2564_S121/2020|Sep-02
Singletons27	Russia/Sakhalin-84401/2020|Mar-27
Singletons28	Russia/StPetersburg-RII11247S/2020|Apr-30
Singletons29	Russia/StPetersburg-RII3997/2020|Mar-18
Singletons30	Russia/StPetersburg-RII5247S/2020|Apr-10
Singletons31	Russia/Sverdlovsk-71904/2020|Mar-19
Singletons32	Russia/Sverdlovsk-84302/2020|Mar-27
Singletons33	Russia/Zarechny-FMBA_17998_S9/2020|Jun-24
